Gene Symbol,Gene ID,Interaction Count,Organism Count
ENG,2022,1,1
ENKUR,219670,1,1
ENO1-PS11,310585,1,1
ENO3,2027,1,1
ENTPD4,9583,1,1
ENTPD6,955,1,1
ENTR1,10807,1,1
ENY2,56943,1,1
EP400,57634,1,1
EP400P1,347918,1,1
EPB41L4B,54566,1,1
EPB41L5,57669,1,1
EPHA2A,30689,1,1
EPHA4,2043,1,1
EPHB2,2048,1,1
EPHB3,2049,1,1
EPHX1,2052,1,1
EPHX2,2053,1,1
EPHX3,79852,1,1
EPM2AIP1,9852,1,1
EPN2,22905,1,1
EPS8L1,54869,1,1
ERAL1,26284,1,1
ERAP2,64167,1,1
ERC1,23085,1,1
ERCC5,2073,1,1
EREG,2069,1,1
ERFL,390937,1,1
ERG,2078,1,1
ERGIC2,51290,1,1
ERLIN1,10613,1,1
ERMAP,114625,1,1
ERP27,121506,1,1
ERV3-2,57612,1,1
ESCO2,157570,1,1
ESF1,51575,1,1
ESM1,11082,1,1
ESPN,83715,1,1
ESR2,2100,1,1
ESRG,790952,1,1
ESS2,8220,1,1
ESYT1,23344,1,1
ESYT3,83850,1,1
ETF1B,266989,1,1
ETFBKMT,254013,1,1
ETNK1,55500,1,1
ETV3,2117,1,1
ETV7,51513,1,1
EVA1B,55194,1,1
EVA1C,59271,1,1
EVPLA,373136,1,1
EXOC1,55763,1,1
EXOC2,55770,1,1
EXOC3L1,283849,1,1
EXOC6,54536,1,1
EXOG,9941,1,1
EXOSC8,11340,1,1
EXOSC9,5393,1,1
EXPH5,23086,1,1
EXTL3,2137,1,1
EYA1,2138,1,1
EZH1,2145,1,1
F11,2160,1,1
F2R,2149,1,1
F2RL2,2151,1,1
F2RL3,9002,1,1
F9,2158,1,1
FA2H,79152,1,1
FAAP100,80233,1,1
FABP4,2167,1,1
FABP9,646480,1,1
FADSD6,100136441,1,1
FAIM,55179,1,1
FAM110C,642273,1,1
FAM111B,374393,1,1
FAM117B,150864,1,1
FAM118B,79607,1,1
FAM133B,257415,1,1
FAM13B,51306,1,1
FAM13C,220965,1,1
FAM151A,338094,1,1
FAM168A,23201,1,1
FAM169A,26049,1,1
FAM171B,165215,1,1
FAM174C,55009,1,1
FAM193A,8603,1,1
FAM200B,285550,1,1
FAM20B,9917,1,1
FAM20C,56975,1,1
FAM219B,57184,1,1
FAM221A,340277,1,1
FAM234A,83986,1,1
FAM238C,387644,1,1
FAM3B,54097,1,1
FAM3C,10447,1,1
FAM3D,131177,1,1
FAM43A,131583,1,1
FAM78B,149297,1,1
FAM81A,145773,1,1
FAM83D,81610,1,1
FAM83F,113828,1,1
FANCL,55120,1,1
FAR2,55711,1,1
FARS2,10667,1,1
FARSA,2193,1,1
FARSB,10056,1,1
FASLG,356,1,1
FASTKD1,79675,1,1
FBH1,84893,1,1
FBL,2091,1,1
FBLN2,2199,1,1
FBLN5,10516,1,1
FBLN7,129804,1,1
FBXL2,25827,1,1
FBXL5,26234,1,1
FBXO2,26232,1,1
FBXO28,23219,1,1
FBXO30,84085,1,1
FBXO31,79791,1,1
FBXO38,81545,1,1
FBXO4,26272,1,1
FBXO41,150726,1,1
FBXO46,23403,1,1
FBXO5,26271,1,1
FBXO9,26268,1,1
FBXW8,26259,1,1
FCER1A,2205,1,1
FCGR3,14131,1,1
FCGR3B,2215,1,1
FCHSD2,9873,1,1
FCMR,9214,1,1
FCNB,14134,1,1
FCRL2,79368,1,1
FCRLA,84824,1,1
FCSK,197258,1,1
FDCSP,260436,1,1
FDFT1,2222,1,1
FECH,2235,1,1
FEN1,2237,1,1
FERMT3,83706,1,1
FES,2242,1,1
FEZ2,9637,1,1
FFAR2,2867,1,1
FGA,2243,1,1
FGB,2244,1,1
FGD1,2245,1,1
FGD4,121512,1,1
FGD5,152273,1,1
FGF11,2256,1,1
FGF13,2258,1,1
FGF14,2259,1,1
FGF15,14170,1,1
FGF17,8822,1,1
FGF18,8817,1,1
FGF21,26291,1,1
FGF22,27006,1,1
FGF5,2250,1,1
FGF7,2252,1,1
FGFBP1,9982,1,1
FGFBP3,143282,1,1
FGFR4,2264,1,1
FGG,2266,1,1
FGGY,55277,1,1
FH,2271,1,1
FHIP1A,729830,1,1
FHIP2A,57700,1,1
FHIP2B,64760,1,1
FHL5,9457,1,1
FHOD1,29109,1,1
FIBIN,387758,1,1
FIG4,9896,1,1
FILIP1L,11259,1,1
FIZ1,84922,1,1
FJX1,24147,1,1
FKBP1B,2281,1,1
FKRP,79147,1,1
FLII,2314,1,1
FLNB,2317,1,1
FLRT2,23768,1,1
FLT3L,14256,1,1
FLVCR2,55640,1,1
FMO,445962,1,1
FMR1,2332,1,1
FNBP1,23048,1,1
FNBP1L,54874,1,1
FNDC3A,22862,1,1
FOLH1,2346,1,1
FOXD1,2297,1,1
FOXF1,2294,1,1
FOXF2,2295,1,1
FOXI1,2299,1,1
FOXN1,8456,1,1
FOXP3,50943,1,1
FOXQ1,94234,1,1
FOXQ1A,100537750,1,1
FOXRED2,80020,1,1
FPR2,2358,1,1
FRAS1,80144,1,1
FREM1,158326,1,1
FRMD3,257019,1,1
FRMD5,84978,1,1
FST,10468,1,1
FTL1L5,500804,1,1
FTL1L6,365682,1,1
FTMT,94033,1,1
FTSJ3,117246,1,1
FUBP1,8880,1,1
FUNDC2,65991,1,1
FURIN,5045,1,1
FURINA,566557,1,1
FUS,2521,1,1
FUT3,2525,1,1
FUT4,2526,1,1
FUT7,2529,1,1
FUT8,2530,1,1
FXR2,9513,1,1
FYB1,2533,1,1
FZD3,7976,1,1
FZD5,7855,1,1
FZD8,8325,1,1
FZD9,8326,1,1
FZR1,51343,1,1
G3BP1,10146,1,1
G4,406868,1,1
G6PC1,2538,1,1
G6PDX,14381,1,1
GAA,2548,1,1
GAB2,9846,1,1
GABARAP,11337,1,1
GABARAPL3,23766,1,1
GABPB1,2553,1,1
GABRA5,2558,1,1
GABRB2,2561,1,1
GABRE,2564,1,1
GABRQ,55879,1,1
GAD1,2571,1,1
GADD45AA,393548,1,1
GADD45BB,497646,1,1
GAK,2580,1,1
GAL3ST4,79690,1,1
GALC,2581,1,1
GALK1L1,296256,1,1
GALNS,2588,1,1
GALNT10,55568,1,1
GALNT11,63917,1,1
GALNT14,79623,1,1
GALNT16,57452,1,1
GALNT3,2591,1,1
GALNT7,51809,1,1
GALR2,8811,1,1
GAN,8139,1,1
GAP43,2596,1,1
GAPDH-PS1,108249,1,1
GAPDH-PS11,108261,1,1
GAPDHS,26330,1,1
GAPT,202309,1,1
GAR1,54433,1,1
GARIN1B,84691,1,1
GAS1,2619,1,1
GAS2L1,10634,1,1
GAS7,8522,1,1
GASK1B,51313,1,1
GAST,2520,1,1
GATA4,2626,1,1
GATAD1,57798,1,1
GATAD2A,54815,1,1
GBA2,57704,1,1
GBP1P1,400759,1,1
GBP2,2634,1,1
GBX2,2637,1,1
GC,2638,1,1
GCNT2,2651,1,1
GCNT3,9245,1,1
GCNT4,51301,1,1
GCNT4A,324510,1,1
GCSH,2653,1,1
GDA,9615,1,1
GDE1,51573,1,1
GDF10,2662,1,1
GDF7,151449,1,1
GDH,42832,1,1
GDI2,2665,1,1
GDNF,2668,1,1
GDPD3A,406482,1,1
GEMIN4,50628,1,1
GEMIN5,25929,1,1
GFRA2,2675,1,1
GGA1,26088,1,1
GGA3,23163,1,1
GGCX,2677,1,1
GGT1A,393387,1,1
GGT5,2687,1,1
GHDC,84514,1,1
GHR,2690,1,1
GHRH,2691,1,1
GIMAP1,170575,1,1
GIMAP4,55303,1,1
GIMAP5,55340,1,1
GIMAP6,474344,1,1
GIMAP7,168537,1,1
GIMAP8,155038,1,1
GINS1,9837,1,1
GIPC1,10755,1,1
GJA13.1,322617,1,1
GJA4,2701,1,1
GJA6,414089,1,1
GJB4,127534,1,1
GJB6,10804,1,1
GJC4B,30276,1,1
GJD3,125111,1,1
GJD4,219770,1,1
GK5,256356,1,1
GLA,2717,1,1
GLB1,2720,1,1
GLB1L,79411,1,1
GLCCI1,113263,1,1
GLG1,2734,1,1
GLIDR,389741,1,1
GLIS2,84662,1,1
GLMP,112770,1,1
GLO1,2739,1,1
GLP2R,9340,1,1
GLRX3,10539,1,1
GLS2,27165,1,1
GLT1D1,144423,1,1
GLT8D1,55830,1,1
GLYATL2,219970,1,1
GMFG,9535,1,1
GMNN,51053,1,1
GMPPAB,393469,1,1
GNA12,2768,1,1
GNAI2,2771,1,1
GNAO1,2775,1,1
GNAQ,2776,1,1
GNBP2,40033,1,1
GNG11,2791,1,1
GNG12,55970,1,1
GNG7,2788,1,1
GNL1,2794,1,1
GNL2,29889,1,1
GNLY,10578,1,1
GNPDA1,10007,1,1
GNS,2799,1,1
GOLGA3,2802,1,1
GOLGA5,9950,1,1
GOLGA8B,440270,1,1
GOLPH3L,55204,1,1
GOLT1B,51026,1,1
GORASP2,26003,1,1
GOSR1,9527,1,1
GOT2,2806,1,1
GP1BB,2812,1,1
GPANK1,7918,1,1
GPAT2,150763,1,1
GPATCH2L,55668,1,1
GPBP1,65056,1,1
GPC6,10082,1,1
GPHN,10243,1,1
GPM6B,2824,1,1
GPN3,51184,1,1
GPR12,2835,1,1
GPR132,29933,1,1
GPR137,56834,1,1
GPR15,2838,1,1
GPR153,387509,1,1
GPR156,165829,1,1
GPR157,80045,1,1
GPR162,27239,1,1
GPR176,11245,1,1
GPR183,1880,1,1
GPR19,2842,1,1
GPR22,2845,1,1
GPR3,2827,1,1
GPR65,8477,1,1
GPR68,8111,1,1
GPRASP1,9737,1,1
GPRASP2,114928,1,1
GPRASP3,80823,1,1
GPRC5B,51704,1,1
GPRIN1,114787,1,1
GPSM1,26086,1,1
GPSM2,29899,1,1
GPX7,2882,1,1
GRB10,2887,1,1
GREM2,64388,1,1
GRHPR,9380,1,1
GRIA1,2890,1,1
GRIA3,2892,1,1
GRIK1,2897,1,1
GRIK3,2899,1,1
GRIK4,2900,1,1
GRIK5,2901,1,1
GRIN1,2902,1,1
GRIN2D,2906,1,1
GRIN3A,116443,1,1
GRIN3B,116444,1,1
GRIPAP1,56850,1,1
GRK1,6011,1,1
GRK2,156,1,1
GRK6,2870,1,1
GRM3,2913,1,1
GRP78,100196613,1,1
GRP94,100499493,1,1
GRTP1,79774,1,1
GSDMC,56169,1,1
GSE1,23199,1,1
GSPT1,2935,1,1
GSPT2,23708,1,1
GST-4,177886,1,1
GSTA,111484,1,1
GSTA1,2938,1,1
GSTA4,2941,1,1
GSTK1,373156,1,1
GSTM6,14867,1,1
GSTP2,14869,1,1
GSTT3,103140,1,1
GSTZ1,2954,1,1
GSX1,219409,1,1
GTF2B,2959,1,1
GTF2E1,2960,1,1
GTF2H1,2965,1,1
GTF2H2,2966,1,1
GTF2H4,2968,1,1
GTF2H5,404672,1,1
GTF2IRD1,9569,1,1
GTF2IRD2B,389524,1,1
GTPBP1,9567,1,1
GTPBP2,54676,1,1
GTPBP6,8225,1,1
GTSE1,51512,1,1
GUCY1A1,2982,1,1
GUK1,2987,1,1
GULP1,51454,1,1
GUSBP2,387036,1,1
GXYLT2,727936,1,1
GYG2,8908,1,1
GYPB,2994,1,1
GYS1,2997,1,1
GZF1,64412,1,1
GZMA,3001,1,1
GZMF,14943,1,1
GZMK,3003,1,1
H1-0,3005,1,1
H1-10,8971,1,1
H1F10,243529,1,1
H1F2,50708,1,1
H2AC14,8331,1,1
H2AC18,8337,1,1
H2AP,25763,1,1
H2BC14,8342,1,1
H2BC21,8349,1,1
H2-EB1,14969,1,1
H3C2,8358,1,1
H3C3,8352,1,1
H3C8,8355,1,1
H3F4,382523,1,1
H41,104205,1,1
H4C16,121504,1,1
H4C3,8364,1,1
H4C6,8361,1,1
H6PD,9563,1,1
HABP4,22927,1,1
HACD2,201562,1,1
HACD4,401494,1,1
HAGLR,401022,1,1
HALY-1,181279,1,1
HAMP,57817,1,1
HAND1,9421,1,1
HAO1,54363,1,1
HAO2,51179,1,1
HAPLN4,404037,1,1
HAPSTR1,29035,1,1
HAS1,3036,1,1
HAT1,8520,1,1
HAUS1,115106,1,1
HAVCR1,26762,1,1
HAVCR2,84868,1,1
HBA,15121,1,1
HBA1,3039,1,1
HBA-A1,15122,1,1
HBB-B2,15130,1,1
HBEGF,1839,1,1
HBP1,26959,1,1
HCAR3,8843,1,1
HCFC2,29915,1,1
HCN2,610,1,1
HDAC1,3065,1,1
HDAC3,8841,1,1
HDAC4,9759,1,1
HDAC8,55869,1,1
HDGF,3068,1,1
HDHD2,84064,1,1
HDLBPA,794178,1,1
HEATR1,55127,1,1
HEATR5B,54497,1,1
HEBP1,50865,1,1
HECTD3,79654,1,1
HECTD4,283450,1,1
HECW2,57520,1,1
HELB,92797,1,1
HELLS,3070,1,1
HELZ,9931,1,1
HERC2,8924,1,1
HES1,3280,1,1
HES5,388585,1,1
HES6,55502,1,1
HEXA,3073,1,1
HEXB,3074,1,1
HEY1,23462,1,1
HGD,3081,1,1
HHEX,3087,1,1
HIBADH,11112,1,1
HID1,283987,1,1
HIF1AN,55662,1,1
HINT3,135114,1,1
HIP1R,9026,1,1
HIPK1,204851,1,1
HIPK2,28996,1,1
HIST1H2BO,291157,1,1
HIVEP2,3097,1,1
HJURP,55355,1,1
HK3,3101,1,1
HLA-DMA,3108,1,1
HLA-DMB,3109,1,1
HLA-DPA1,3113,1,1
HLA-DQB2,3120,1,1
HLA-DRB1,3123,1,1
HLA-DRB4,3126,1,1
HLA-DRB5,3127,1,1
HLCS,3141,1,1
HLF,3131,1,1
HLTF,6596,1,1
HLX,3142,1,1
HM13,81502,1,1
HMGB1,3146,1,1
HMGCL,3155,1,1
HMGCR,3156,1,1
HMGN1,3150,1,1
HMGN3-AS1,100288198,1,1
HMGN5,79366,1,1
HMMR,3161,1,1
HMOX1A,791518,1,1
HNF4A,3172,1,1
HNRNPA1,3178,1,1
HNRNPA3,220988,1,1
HNRNPF,3185,1,1
HNRNPK,3190,1,1
HNRNPUL1,11100,1,1
HOMER1,9456,1,1
HOMEZA,368671,1,1
HOPX,84525,1,1
HOXA1,3198,1,1
HOXB7,3217,1,1
HOXC11,3227,1,1
HOXC13,3229,1,1
HOXC5,3222,1,1
HOXD3,3232,1,1
HOXD4,3233,1,1
HPD,3242,1,1
HPDA,394142,1,1
HPGD,3248,1,1
HPGDS,27306,1,1
HPN,3249,1,1
HPR,3250,1,1
HPRT1,3251,1,1
HPS3,84343,1,1
HPS5,11234,1,1
HPX,3263,1,1
HRCT1,646962,1,1
HRG,3273,1,1
HRH4,59340,1,1
HRK,8739,1,1
HRNR,388697,1,1
HS3ST1,9957,1,1
HS3ST3A1,9955,1,1
HS6ST1,9394,1,1
HS6ST3,266722,1,1
HSD11B1,3290,1,1
HSD17B10,3028,1,1
HSD17B12A,327417,1,1
HSD17B13,345275,1,1
HSD17B4,3295,1,1
HSD3B7,80270,1,1
HSDL1,83693,1,1
HSDL2,84263,1,1
HSF1,3297,1,1
HSP-16.1,179286,1,1
HSP-16.2,178659,1,1
HSP26,39075,1,1
HSP70,403612,1,1
HSP70L,560210,1,1
HSP90AB1,3326,1,1
HSPA12A,259217,1,1
HSPA12B,116835,1,1
HSPA1B,3304,1,1
HSPA4A,335865,1,1
HSPA8-PS17,294046,1,1
HSPA9,3313,1,1
HSPB1,3315,1,1
HSPBP1,23640,1,1
HSPD1,3329,1,1
HSPD1L2,298241,1,1
HSPG2,3339,1,1
HTATIP2,10553,1,1
HTN3,3347,1,1
HTR2A,3356,1,1
HTR3A,3359,1,1
HTR7,3363,1,1
HTRA1,5654,1,1
HTT,3064,1,1
HVCN1,84329,1,1
HYDIN,54768,1,1
HYPK,25764,1,1
ICN2,100005083,1,1
ID3,3399,1,1
IDI1,3422,1,1
IDS,3423,1,1
IER5,51278,1,1
IFFO1,25900,1,1
IFFO2,126917,1,1
IFI205,226695,1,1
IFI27L2B,217845,1,1
IFITM10,402778,1,1
IFITM6,213002,1,1
IFITM7,74482,1,1
IFNA1,3439,1,1
IFNA4,3441,1,1
IFNAR1,3454,1,1
IFNB1,3456,1,1
IFNE,338376,1,1
IFNGR1,3459,1,1
IFNGR2,3460,1,1
IFT172,26160,1,1
IFT43,112752,1,1
IFT56,79989,1,1
IFT70A,92104,1,1
IFT88,8100,1,1
IGDCC4,57722,1,1
IGF2BP1,10642,1,1
IGFALS,3483,1,1
IGFBP1A,317638,1,1
IGFBP2,3485,1,1
IGFBP7,3490,1,1
IGFL1,374918,1,1
IGH,3492,1,1
IGH-6L1,500568,1,1
IGHD,3495,1,1
IGHG,380794,1,1
IGHG4,3503,1,1
IGHM,3507,1,1
IGHMBP2,3508,1,1
IGHV3-49,28423,1,1
IGK,50802,1,1
IGKV1-17,28937,1,1
IGKV2-112L2,502832,1,1
IGK-V28,16114,1,1
IGKV28,116471,1,1
IGKV3-20,28912,1,1
IGKV3D-15,28875,1,1
IGLV1-51,28820,1,1
IGLV3-21,28796,1,1
IGSF1,3547,1,1
IGSF10,285313,1,1
IGSF11,152404,1,1
IGSF7L1,498022,1,1
IGTP,16145,1,1
IIGP1,60440,1,1
IKBIP,121457,1,1
IL10RA,3587,1,1
IL10RB,3588,1,1
IL11,3589,1,1
IL12RB1,3594,1,1
IL13RA2,3598,1,1
IL17A,3605,1,1
IL17F,112744,1,1
IL17RD,54756,1,1
IL18BP,10068,1,1
IL18RAP,8807,1,1
IL19,29949,1,1
IL1R1,3554,1,1
IL1RAP,3556,1,1
IL20RB,53833,1,1
IL21R,50615,1,1
IL22RA1,58985,1,1
IL22RA2,116379,1,1
IL26,55801,1,1
IL27RA,9466,1,1
IL2RB,3560,1,1
IL31,386653,1,1
IL36B,27177,1,1
IL36G,56300,1,1
IL37,27178,1,1
IL4I1,259307,1,1
IL6ST,3572,1,1
ILDR2,387597,1,1
ILF3,3609,1,1
ILKAP,80895,1,1
ILRUN,64771,1,1
ILVBL,216136,1,1
IMPDH2,3615,1,1
INA,9118,1,1
INF2,64423,1,1
INIP,58493,1,1
INPP4A,3631,1,1
INPP5B,3633,1,1
INPPL1,3636,1,1
INSIG2,51141,1,1
INSM1,3642,1,1
INTS2,57508,1,1
IPO5,3843,1,1
IPO8,10526,1,1
IPP,3652,1,1
IPW,3653,1,1
IQCF6,440956,1,1
IQCK,124152,1,1
IQGAP1,8826,1,1
IQGAP2,10788,1,1
IQSEC1,9922,1,1
IRAG1,10335,1,1
IRAG2,4033,1,1
IRAK2,3656,1,1
IRAK4,51135,1,1
IRF2BP1,26145,1,1
IRF4,3662,1,1
IRF6,3664,1,1
IRG1L,562007,1,1
IRS1,3667,1,1
IRS3,16369,1,1
IRS4,8471,1,1
IRX3,79191,1,1
IRX4,50805,1,1
ISCU,23479,1,1
ITGA3,3675,1,1
ITGA4,3676,1,1
ITGA9-AS1,101928153,1,1
ITGAM,3684,1,1
ITGAX,3687,1,1
ITGB1BP2,26548,1,1
ITGB2,3689,1,1
ITGB2-AS1,100505746,1,1
ITGB3BP,23421,1,1
ITGB5,3693,1,1
ITGB6,3694,1,1
ITGB8,3696,1,1
ITIH3A.1,553614,1,1
ITK,3702,1,1
ITM2A,9452,1,1
ITM2B,9445,1,1
ITPA,3704,1,1
ITPK1,3705,1,1
ITPK1-AS1,319085,1,1
ITPR1,3708,1,1
ITPRID1,223075,1,1
ITPRID2,6744,1,1
ITSN1,6453,1,1
IVD,3712,1,1
IVL,3713,1,1
IVNS1ABP,10625,1,1
JADE1,79960,1,1
JADE2,23338,1,1
JAG1,182,1,1
JAK3,3718,1,1
JAM2,58494,1,1
JCAD,57608,1,1
JDP2B,436766,1,1
JHE,36780,1,1
JMJD8,339123,1,1
JMY,133746,1,1
JOSD1,9929,1,1
JPH1,56704,1,1
JPH2,57158,1,1
JPT1,51155,1,1
JRKL,8690,1,1
K2C8,100195186,1,1
KAL1,42865,1,1
KANK2,25959,1,1
KANSL1,284058,1,1
KANSL3,55683,1,1
KARS1,3735,1,1
KAT2B,8850,1,1
KAT6B,23522,1,1
KATNA1,11104,1,1
KATNB1,10300,1,1
KAZALD1,81621,1,1
KAZN,23254,1,1
KBTBD12,166348,1,1
KBTBD8,84541,1,1
KCNA1,3736,1,1
KCNA10,3744,1,1
KCNB1,3745,1,1
KCNE4,23704,1,1
KCNG1,3755,1,1
KCNG2,26251,1,1
KCNG3,170850,1,1
KCNH2A,563802,1,1
KCNH6B,570070,1,1
KCNH8,131096,1,1
KCNJ10,3766,1,1
KCNJ12,3768,1,1
KCNJ15,3772,1,1
KCNJ8,3764,1,1
KCNMB4,27345,1,1
KCNN3,3782,1,1
KCNN4,3783,1,1
KCNS2,3788,1,1
KCTD5,54442,1,1
KDM1B,221656,1,1
KDM2B,84678,1,1
KDM4B,23030,1,1
KEAP1A,321837,1,1
KEL,3792,1,1
KHDC4,22889,1,1
KHK,3795,1,1
KIAA0040,9674,1,1
KIAA0930,23313,1,1
KIAA1217,56243,1,1
KIAA1549,57670,1,1
KIAA2013,90231,1,1
KIF14,9928,1,1
KIF15,56992,1,1
KIF16B,55614,1,1
KIF18B,146909,1,1
KIF19,124602,1,1
KIF20B,9585,1,1
KIF21B,23046,1,1
KIF26A,26153,1,1
KIFAP3,22920,1,1
KIFC1,3833,1,1
KIFC3,3801,1,1
KIRREL1,55243,1,1
KIRREL3,84623,1,1
KISS1R,84634,1,1
KLC2,64837,1,1
KLC4,89953,1,1
KLF13,51621,1,1
KLF2,10365,1,1
KLF2A,117508,1,1
KLF8,11279,1,1
KLF9,687,1,1
KLHDC3,116138,1,1
KLHL13,90293,1,1
KLHL17,339451,1,1
KLHL18,23276,1,1
KLHL2,11275,1,1
KLHL21,9903,1,1
KLHL22,84861,1,1
KLHL24,54800,1,1
KLHL25,64410,1,1
KLHL26,55295,1,1
KLHL36,79786,1,1
KLHL38B,563341,1,1
KLHL41,10324,1,1
KLHL42,57542,1,1
KLHL7,55975,1,1
KLHL8,57563,1,1
KLK1,3816,1,1
KLK1B3,18050,1,1
KLK1C10,292858,1,1
KLK1C2,24841,1,1
KLK8,11202,1,1
KLK9,284366,1,1
KLRA1,16627,1,1
KLRA17,170733,1,1
KLRA5,16636,1,1
KLRD1,3824,1,1
KLRF1,51348,1,1
KLRK1,22914,1,1
KMT2B,9757,1,1
KMT5A,387893,1,1
KMT5C,84787,1,1
KPNA2,3838,1,1
KPNA3,3839,1,1
KRAS,3845,1,1
KRCC1,51315,1,1
KREMEN1,83999,1,1
KRR1,11103,1,1
KRT1,3848,1,1
KRT13,3860,1,1
KRT14,3861,1,1
KRT17,3872,1,1
KRT2,3849,1,1
KRT222,125113,1,1
KRT4,3851,1,1
KRT5,3852,1,1
KRT6A,3853,1,1
KRT6C,286887,1,1
KRT9,3857,1,1
KRTAP6-2,337967,1,1
L3MBTL3,84456,1,1
LACTB2,51110,1,1
LAG3,3902,1,1
LAMA2,3908,1,1
LAMA4,3910,1,1
LAMA5,3911,1,1
LAMC1,3915,1,1
LAMP1,3916,1,1
LAPTM4B,55353,1,1
LARP1B,55132,1,1
LARP4B,23185,1,1
LASP1,3927,1,1
LASS6,100037724,1,1
LAT,27040,1,1
LAT2,7462,1,1
LCA5,167691,1,1
LCK,3932,1,1
LCN5,13863,1,1
LCT,3938,1,1
LDB1,8861,1,1
LDB2,9079,1,1
LEMD2,221496,1,1
LEMD3,23592,1,1
LEO1,123169,1,1
LFNG,3955,1,1
LGALS1,3956,1,1
LGALS3BP,3959,1,1
LGALS7,3963,1,1
LGI4,163175,1,1
LGMN,5641,1,1
LGR4,55366,1,1
LHFPL4,375323,1,1
LHFPL6,10186,1,1
LHX2,9355,1,1
LHX3,8022,1,1
LIFR,3977,1,1
LIG1,3978,1,1
LIG4,3981,1,1
LILRA2,11027,1,1
LILRB2,10288,1,1
LILRB5,10990,1,1
LIM2,3982,1,1
LIMD1,8994,1,1
LIN28A,79727,1,1
LIN7B,64130,1,1
LIN7C,55327,1,1
LINC00244,64433,1,1
LINC00302,388699,1,1
LINC00323,284835,1,1
LINC00487,400941,1,1
LINC00520,645687,1,1
LINC00592,283404,1,1
LINC00622,644242,1,1
LINC00670,284034,1,1
LINC00921,283876,1,1
LINC00937,389634,1,1
LINC00942,100292680,1,1
LINC00964,157381,1,1
LINC01116,375295,1,1
LINC01208,100505547,1,1
LINC01215,101929623,1,1
LINC01305,285084,1,1
LINC01550,388011,1,1
LINC01554,202299,1,1
LIPE,3991,1,1
LIPOGENIN,252964,1,1
LLGL1,3996,1,1
LLPH,84298,1,1
LMBR1,64327,1,1
LMF1,64788,1,1
LMNB2,84823,1,1
LMO1,4004,1,1
LMO4,8543,1,1
LMX1B,4010,1,1
LNP1,348801,1,1
LNPEP,4012,1,1
LNX2,222484,1,1
LONP1,9361,1,1
LONP2,83752,1,1
LONRF1,91694,1,1
LONRF3,79836,1,1
LOXL2,4017,1,1
LPAR3,23566,1,1
LPAR4,2846,1,1
LPGAT1,9926,1,1
LRAT,9227,1,1
LRATD1,151354,1,1
LRCH4,4034,1,1
LRIF1,55791,1,1
LRIG3,121227,1,1
LRP1,4035,1,1
LRP10,26020,1,1
LRP12,29967,1,1
LRP4,4038,1,1
LRR1,122769,1,1
LRRC1,55227,1,1
LRRC10B,390205,1,1
LRRC15,131578,1,1
LRRC24,441381,1,1
LRRC25,126364,1,1
LRRC27,80313,1,1
LRRC30,339291,1,1
LRRC34,151827,1,1
LRRC41,10489,1,1
LRRC47,57470,1,1
LRRC58,116064,1,1
LRRC63,220416,1,1
LRRC8A,56262,1,1
LRRC8E,80131,1,1
LRRK2,120892,1,1
LRRN1,57633,1,1
LRRN3,54674,1,1
LSM10,84967,1,1
LSR,51599,1,1
LST1,7940,1,1
LTA4H,4048,1,1
LTAP1,25912,1,1
LTB4R,1241,1,1
LTBP1,4052,1,1
LTBR,4055,1,1
LTK,4058,1,1
LUC7L2,51631,1,1
LUC7L3,51747,1,1
LURAP1L,286343,1,1
LY49S7,494203,1,1
LY6AL,362935,1,1
LY6B,110453,1,1
LY6CL1,503162,1,1
LY6D,8581,1,1
LY6E,4061,1,1
LY6G6D,58530,1,1
LY96,23643,1,1
LYL1,4066,1,1
LYNX1,66004,1,1
LYPD2,137797,1,1
LYPD6B,130576,1,1
LYPLA1,10434,1,1
LYSMD1,388695,1,1
LYST,1130,1,1
LYZ,4069,1,1
LYZ2,17105,1,1
LZTR1,8216,1,1
LZTS2,84445,1,1
MAB21L3,126868,1,1
MACROD1,28992,1,1
MAD2L1,4085,1,1
MAD2L2,10459,1,1
MAF,4094,1,1
MAG,4099,1,1
MAGEF1,64110,1,1
MAGI3,260425,1,1
MAGOHB,55110,1,1
MAMDC2,256691,1,1
MAML2,84441,1,1
MAMLD1,10046,1,1
MAN1B1,11253,1,1
MAN1C1,57134,1,1
MAN2B1,4125,1,1
MAN2B2,23324,1,1
MANEA,79694,1,1
MANF,7873,1,1
MAP2,4133,1,1
MAP2K1,5604,1,1
MAP2K4,6416,1,1
MAP3K10,4294,1,1
MAP3K2,10746,1,1
MAP3K20,51776,1,1
MAP3K3,4215,1,1
MAP3K4,4216,1,1
MAP3K7,6885,1,1
MAP3K7CL,56911,1,1
MAP4K1,11184,1,1
MAP4K4,9448,1,1
MAP6D1,79929,1,1
MAPK10,5602,1,1
MAPK12,6300,1,1
MAPK6,5597,1,1
MAPK8IP3,23162,1,1
MARCHF11,441061,1,1
MARCKSL1,65108,1,1
MARK2,2011,1,1
MARVELD2,153562,1,1
MASP1,5648,1,1
MAST2,23139,1,1
MAT1A,4143,1,1
MAT2AA,323329,1,1
MAT2B,27430,1,1
MATN2,4147,1,1
MATR3L1.2,556290,1,1
MAU2,23383,1,1
MBD6,114785,1,1
MBL1,17194,1,1
MBL2,4153,1,1
MBNL2,10150,1,1
MBOAT2,129642,1,1
MBOAT7,79143,1,1
MBP,4155,1,1
