Gene Symbol,Gene ID,Interaction Count,Organism Count
EEF2KMT,196483,1,1
EEIG1,399665,1,1
EEIG2,284611,1,1
EEPD1,80820,1,1
EFCAB10,100130771,1,1
EFCAB2,68226,1,1
EFCAB6,64800,1,1
EFNA3,1944,1,1
EFNA4,1945,1,1
EFNB1,1947,1,1
EFNB2B,114402,1,1
EGFLAM,133584,1,1
EGLN1,54583,1,1
EGLN2,112398,1,1
EGR2A,368241,1,1
EHBP1L1,254102,1,1
EHD1,10938,1,1
EHMT1,79813,1,1
EIF1,10209,1,1
EIF2AK1,27102,1,1
EIF2AK2,5610,1,1
EIF2AK3,9451,1,1
EIF2AK4,440275,1,1
EIF2S1,1965,1,1
EIF3A,8661,1,1
EIF3B,8662,1,1
EIF3D,8664,1,1
EIF3E,3646,1,1
EIF3F,8665,1,1
EIF3G,8666,1,1
EIF3L,51386,1,1
EIF3M,10480,1,1
EIF4A3,9775,1,1
EIF4B,1975,1,1
EIF4E,1977,1,1
EIF4E2,9470,1,1
EIF4EBP3L,324490,1,1
EIF4H,7458,1,1
EIF5A2,56648,1,1
EIF5B,9669,1,1
ELAC2,60528,1,1
ELAPOR1,57535,1,1
ELAVL2,1993,1,1
ELK1,2002,1,1
ELK3,2004,1,1
ELK4,2005,1,1
ELL,8178,1,1
ELMOD1,55531,1,1
ELOB,6923,1,1
ELOF1,84337,1,1
ELOVL1,64834,1,1
ELOVL2,54898,1,1
ELOVL6L,100150288,1,1
ELOVL7,79993,1,1
ELOVL7B,327274,1,1
ELP6,54859,1,1
ELT-2,181250,1,1
EMB,133418,1,1
EMC1,23065,1,1
EMCN,51705,1,1
EMID1,129080,1,1
EML6,400954,1,1
EMP2,2013,1,1
EMX1,2016,1,1
EN1,2019,1,1
ENAH,55740,1,1
ENAM,10117,1,1
ENO3,2027,1,1
ENPP5,59084,1,1
ENPP7,339221,1,1
ENTPD2,954,1,1
ENTPD3,956,1,1
ENTREP1,9413,1,1
ENTREP3,10712,1,1
ENY2,56943,1,1
EPB41L2,2037,1,1
EPB41L4A,64097,1,1
EPB41L4A-AS1,114915,1,1
EPB41L4A-DT,54508,1,1
EPB41L4B,54566,1,1
EPB41L5,57669,1,1
EPDR1,54749,1,1
EPG5,57724,1,1
EPHA4B,64270,1,1
EPHA6,285220,1,1
EPHB3,2049,1,1
EPHX2,2053,1,1
EPI-1,177956,1,1
EPM2A,7957,1,1
EPM2AIP1,9852,1,1
EPN1,29924,1,1
EPOR,2057,1,1
EPS8,2059,1,1
EPS8L2,64787,1,1
EPS8L3,79574,1,1
EPSTI1,94240,1,1
ERAP1,51752,1,1
ERBB3,2065,1,1
ERCC3,2071,1,1
ERCC6,2074,1,1
EREG,2069,1,1
ERG28,11161,1,1
ERHL1,295019,1,1
ERMN,57471,1,1
ERN1,2081,1,1
ERN2,10595,1,1
ERP29,10961,1,1
ERP44,23071,1,1
ERRFI1,54206,1,1
ERV3-2,57612,1,1
ERVMER34-1,100288413,1,1
ESAM,90952,1,1
ESCO1,114799,1,1
ESPL1,9700,1,1
ESRP2,80004,1,1
ESYT3,83850,1,1
ETFB,2109,1,1
ETFBKMT,254013,1,1
ETNK2,55224,1,1
ETS4,373307,1,1
ETV6,2120,1,1
EVA1C,59271,1,1
EVI2A,2123,1,1
EVI5,7813,1,1
EXO1,9156,1,1
EXOC3,11336,1,1
EXOSC4,54512,1,1
EYA1,2138,1,1
EZH2,2146,1,1
F11R,50848,1,1
F13A1,2162,1,1
F2RL1,2150,1,1
F2RL3,9002,1,1
FA2H,79152,1,1
FADD,8772,1,1
FAH,2184,1,1
FAIM2,23017,1,1
FAM107A,11170,1,1
FAM110B,90362,1,1
FAM110C,642273,1,1
FAM111A,63901,1,1
FAM118B,79607,1,1
FAM120C,54954,1,1
FAM124A,220108,1,1
FAM131AA,100136860,1,1
FAM131B,9715,1,1
FAM13A,10144,1,1
FAM13B,51306,1,1
FAM167A,83648,1,1
FAM169A,26049,1,1
FAM178B,51252,1,1
FAM186B,84070,1,1
FAM193B,54540,1,1
FAM210A,125228,1,1
FAM210B,116151,1,1
FAM214A,415416,1,1
FAM219B,57184,1,1
FAM223A,100132967,1,1
FAM223B,286967,1,1
FAM234A,83986,1,1
FAM241B,219738,1,1
FAM24A,118670,1,1
FAM25A,643161,1,1
FAM32A,26017,1,1
FAM3B,54097,1,1
FAM3D,131177,1,1
FAM49BA,337591,1,1
FAM69B,417139,1,1
FAM76B,143684,1,1
FAM81A,145773,1,1
FAM83G,644815,1,1
FAM86B1,85002,1,1
FAM86C1P,55199,1,1
FAM89A,375061,1,1
FAM89B,23625,1,1
FAM98A,25940,1,1
FANCD2,2177,1,1
FAR1,84188,1,1
FAR2,55711,1,1
FARSB,10056,1,1
FASLG,356,1,1
FASTKD3,79072,1,1
FAT1,2195,1,1
FAT2,2196,1,1
FAXC,84553,1,1
FBN2,2201,1,1
FBXL19,54620,1,1
FBXL4,26235,1,1
FBXO2,26232,1,1
FBXO30,84085,1,1
FBXO32,114907,1,1
FBXO39,162517,1,1
FBXO8,26269,1,1
FBXO9,26268,1,1
FBXW10,10517,1,1
FCAR,2204,1,1
FCER1G,2207,1,1
FCGBP,8857,1,1
FCGR1A,2209,1,1
FCHO1,23149,1,1
FCMR,9214,1,1
FCN1,2219,1,1
FCNB,14134,1,1
FDX1,2230,1,1
FECH,2235,1,1
FEN1,2237,1,1
FER1L4,80307,1,1
FERMT1,55612,1,1
FERMT2,10979,1,1
FETUB,26998,1,1
FEZ2,9637,1,1
FGD6,55785,1,1
FGF12,2257,1,1
FGF17,8822,1,1
FGF22,27006,1,1
FGF23,8074,1,1
FGF4,2249,1,1
FGFBP3,143282,1,1
FGFR1OP2,26127,1,1
FGFR2,2263,1,1
FGFR3,2261,1,1
FGG,2266,1,1
FGL1,2267,1,1
FH1,14194,1,1
FHL1,2273,1,1
FHL2,2274,1,1
FHL3,2275,1,1
FICD,11153,1,1
FIG4,9896,1,1
FKBP10,60681,1,1
FKBP1B,2281,1,1
FKBP4,2288,1,1
FLCN,201163,1,1
FLI1,2313,1,1
FLNA,2316,1,1
FLOT1B,245697,1,1
FLT1,2321,1,1
FLVCR2,55640,1,1
FMN2,56776,1,1
FMO1,2326,1,1
FMO-2,35561,1,1
FMO4,2329,1,1
FMO5,2330,1,1
FMO6,226565,1,1
FMO9P,116123,1,1
FMR1,2332,1,1
FN1B,334613,1,1
FNBP1L,54874,1,1
FNBP4,23360,1,1
FNDC1,84624,1,1
FNDC11,79025,1,1
FNDC3B,64778,1,1
FNDC5,252995,1,1
FNIP1,96459,1,1
FOLH1,2346,1,1
FOXA2,3170,1,1
FOXA3,3171,1,1
FOXC2,2303,1,1
FOXF2,2295,1,1
FOXG1C,571323,1,1
FOXI1,2299,1,1
FOXJ1,2302,1,1
FOXM1,2305,1,1
FOXN3,1112,1,1
FOXO3,2309,1,1
FOXP2,93986,1,1
FOXP4,116113,1,1
FOXRED1,55572,1,1
FOXRED2,80020,1,1
FOXS1,2307,1,1
FPGS,2356,1,1
FRAT1,10023,1,1
FRG1,2483,1,1
FRMD6,122786,1,1
FRY,10129,1,1
FSCN1,6624,1,1
FSCN2B,393743,1,1
FSD1L,83856,1,1
FSIP1,161835,1,1
FTH1L1,302548,1,1
FTH1P11,2503,1,1
FTH1P12,2504,1,1
FTH1P2,2497,1,1
FTH1P23,100420300,1,1
FTH1P5,2509,1,1
FTH1P7,2500,1,1
FTH1P8,2501,1,1
FTLP3,284764,1,1
FTR93,568694,1,1
FUBP1,8880,1,1
FUCA2,2519,1,1
FURIN,5045,1,1
FURINA,566557,1,1
FV1,14349,1,1
FXR2,9513,1,1
FXYD5,53827,1,1
FXYD7,53822,1,1
FYB1,2533,1,1
FYTTD1,84248,1,1
FZD3A,565921,1,1
FZD4,8322,1,1
FZD7,8324,1,1
FZD8,8325,1,1
FZR1,51343,1,1
G0S2,50486,1,1
G2E3,55632,1,1
G3BP2,9908,1,1
G6PC3,92579,1,1
GABARAP,11337,1,1
GABARAPL3,23766,1,1
GABBR1,2550,1,1
GABPB1L,364738,1,1
GABRE,2564,1,1
GABRG3,2567,1,1
GABRP,2568,1,1
GABRR2A,751659,1,1
GABRR3,200959,1,1
GAD1,2571,1,1
GALE,2582,1,1
GALNT11,63917,1,1
GALNT15,117248,1,1
GALNT18,374378,1,1
GALNTL6,442117,1,1
GAS1,2619,1,1
GAS5,60674,1,1
GAST,2520,1,1
GATA4,2626,1,1
GATAD2A,54815,1,1
GBE1,2632,1,1
GBF1,8729,1,1
GBP2,2634,1,1
GBP4,115361,1,1
GBP5,115362,1,1
GC,2638,1,1
GCAT,23464,1,1
GCC1,79571,1,1
GCDH,2639,1,1
GCGR,2642,1,1
GCH1,2643,1,1
GCHFR,2644,1,1
GCK,2645,1,1
GCNT1,2650,1,1
GCNT3,9245,1,1
GDA,9615,1,1
GDAP1L1,78997,1,1
GDAP2,54834,1,1
GDF10,2662,1,1
GDF9,2661,1,1
GDI2,2665,1,1
GDPD3,79153,1,1
GEMIN6,79833,1,1
GET3,439,1,1
GFPT2,9945,1,1
GFRA2,2675,1,1
GGCT,79017,1,1
GGH,8836,1,1
GGT5,2687,1,1
GHITM,27069,1,1
GHR,2690,1,1
GHRL,51738,1,1
GHSR,2693,1,1
GID8,54994,1,1
GIGYF1,64599,1,1
GIMAP7,168537,1,1
GINS1,9837,1,1
GINS2,51659,1,1
GJA13.1,322617,1,1
GJB4,127534,1,1
GJC1,10052,1,1
GK,2710,1,1
GLB1,2720,1,1
GLB1L2,89944,1,1
GLCE,26035,1,1
GLG1,2734,1,1
GLI2,2736,1,1
GLI3,2737,1,1
GLIPR2,152007,1,1
GLMP,112770,1,1
GLOD4,51031,1,1
GLS,2744,1,1
GM2A,2760,1,1
GMFG,9535,1,1
GMPR,2766,1,1
GMPS,8833,1,1
GNA11,2767,1,1
GNA12,2768,1,1
GNA14,9630,1,1
GNAL,2774,1,1
GNB1A,322104,1,1
GNB3,2784,1,1
GNB3B,406483,1,1
GNB5,10681,1,1
GNG11,2791,1,1
GNG12,55970,1,1
GNG13,51764,1,1
GNG14,105372280,1,1
GNG2,54331,1,1
GNG5,2787,1,1
GNG7,2788,1,1
GNGT2,2793,1,1
GNL3,26354,1,1
GNMT,27232,1,1
GOLGA5,9950,1,1
GOLGA8B,440270,1,1
GOLT1B,51026,1,1
GORAB,92344,1,1
GOT1,2805,1,1
GPA33,10223,1,1
GPAM,57678,1,1
GPAT3,84803,1,1
GPBAR1,151306,1,1
GPC6,10082,1,1
GPD1,2819,1,1
GPM6B,2824,1,1
GPR101,83550,1,1
GPR132,29933,1,1
GPR137BB,101884293,1,1
GPR143,4935,1,1
GPR157,80045,1,1
GPR165,76206,1,1
GPR173,54328,1,1
GPR35,2859,1,1
GPR4,2828,1,1
GPR45,11250,1,1
GPR85,54329,1,1
GPRASP1,9737,1,1
GPRC5C,55890,1,1
GPRC5D,55507,1,1
GPRIN1,114787,1,1
GPSM1,26086,1,1
GPT,2875,1,1
GPX3,2878,1,1
GPX-6,188313,1,1
GPX7,2882,1,1
GPX8,493869,1,1
GRAMD2A,196996,1,1
GRAMD2B,65983,1,1
GRB10,2887,1,1
GRB14,2888,1,1
GRCC10,14790,1,1
GREB1,9687,1,1
GREM1,26585,1,1
GRHL1,29841,1,1
GRHL2,79977,1,1
GRIN3A,116443,1,1
GRINA,2907,1,1
GRIP2,80852,1,1
GRK7A,566120,1,1
GRM1,2911,1,1
GRM4,2914,1,1
GRM5,2915,1,1
GRN,2896,1,1
GRO1,281212,1,1
GRPEL1,80273,1,1
GRPR,2925,1,1
GRSF1,2926,1,1
GRWD1,83743,1,1
GSDMD,79792,1,1
GSDMDL1,314959,1,1
GSEC,399972,1,1
GSG1,83445,1,1
GSPT1,2935,1,1
GST,101890455,1,1
GST-1,176281,1,1
GST-4,177886,1,1
GSTA3,2940,1,1
GSTD1,41503,1,1
GSTK1,373156,1,1
GSTM5,2949,1,1
GSTM5L,295362,1,1
GSTO1,9446,1,1
GSTO2,119391,1,1
GSTS1,36927,1,1
GSTS2,692543,1,1
GSTS3,100115049,1,1
GSTS5,100116992,1,1
GSTT1B,393556,1,1
GSTT2,2953,1,1
GSTT3,103140,1,1
GSTZ1,2954,1,1
GTF2H4,2968,1,1
GTF2I,2969,1,1
GTF2IRD2,84163,1,1
GTF3C2,2976,1,1
GTF3C6,112495,1,1
GTPBP3,84705,1,1
GTPBP6,8225,1,1
GUCY1B1,2983,1,1
GUCY1B2,2974,1,1
GUCY2D,3000,1,1
GULO,268756,1,1
GULP1,51454,1,1
GXYLT2,727936,1,1
GYG1,2992,1,1
GYPE,2996,1,1
GZMB,3002,1,1
H1-10,8971,1,1
H1-2,3006,1,1
H1-5,3009,1,1
H19,283120,1,1
H1F2,50708,1,1
H2AC17,8336,1,1
H2AC20,8338,1,1
H2AC21,317772,1,1
H2AC25,92815,1,1
H2AZ2,94239,1,1
H2BC10,8346,1,1
H2BC12,85236,1,1
H2BC12L,54145,1,1
H2BC4,8347,1,1
H2BC5,3017,1,1
H2BC6,8344,1,1
H2BC7,8343,1,1
H2BC9,8345,1,1
H2-D1,14964,1,1
H2-K1,14972,1,1
H2-Q10,15007,1,1
H3-4,8290,1,1
H3C10,8357,1,1
H3C12,8356,1,1
H3C6,8353,1,1
H3F3B,15081,1,1
H4C8,8365,1,1
HAAO,23498,1,1
HABP4,22927,1,1
HADHB,3032,1,1
HAGH,3029,1,1
HAL,3034,1,1
HAP1,9001,1,1
HAS2,3037,1,1
HAS3,3038,1,1
HAUS5,23354,1,1
HAUS7,55559,1,1
HAVCR1,26762,1,1
HAVCR2,84868,1,1
HBA2,3040,1,1
HBA-A1,15122,1,1
HBG1,3047,1,1
HBP1,26959,1,1
HCFC1R1,54985,1,1
HCG18,414777,1,1
HCN2,610,1,1
HDAC3,8841,1,1
HDAC5,10014,1,1
HDGFL1,154150,1,1
HDGFL2,84717,1,1
HDLBP,3069,1,1
HDR,373093,1,1
HEATR5A,25938,1,1
HECTD3,79654,1,1
HELB,92797,1,1
HELLS,3070,1,1
HEPACAM2,253012,1,1
HERC4,26091,1,1
HGD,3081,1,1
HGH1,51236,1,1
HGS,9146,1,1
HHIP,64399,1,1
HIBCH,26275,1,1
HIF1AB,393202,1,1
HIF1AL,393376,1,1
HIF3A,64344,1,1
HIGD1A,25994,1,1
HILPDA,29923,1,1
HINT3,135114,1,1
HIP1R,9026,1,1
HIRIP3,8479,1,1
HIVEP3,59269,1,1
HK1,3098,1,1
HK2,3099,1,1
HLA-B,3106,1,1
HLA-F,3134,1,1
HLX,3142,1,1
HMBOX1,79618,1,1
HMBS,3145,1,1
HMGA1,3159,1,1
HMGA2,8091,1,1
HMGA2-AS1,100129940,1,1
HMGB3,3149,1,1
HMGN3,9324,1,1
HMGN5,79366,1,1
HMOX2-PS1,100359946,1,1
HMT-1,41925,1,1
HNMT,3176,1,1
HNRNPA0,10949,1,1
HNRNPA1,3178,1,1
HNRNPAB,3182,1,1
HNRNPD,3184,1,1
HNRNPF,3185,1,1
HNRNPH2,3188,1,1
HNRNPH3,3189,1,1
HNRNPM,4670,1,1
HNRNPUL1,11100,1,1
HOMER3,9454,1,1
HOOK2,29911,1,1
HORMAD1,84072,1,1
HOXA1,3198,1,1
HOXA13,3209,1,1
HOXA4,3201,1,1
HOXA5,3202,1,1
HOXB13,10481,1,1
HOXC13,3229,1,1
HOXD10,3236,1,1
HOXD3,3232,1,1
HOXD4,3233,1,1
HP,3240,1,1
HPCAL1,3241,1,1
HPGDS.S,379417,1,1
HPR,3250,1,1
HPS3,84343,1,1
HPS5,11234,1,1
HPXB,767787,1,1
HR,55806,1,1
HRC,3270,1,1
HRH1,3269,1,1
HRH3,11255,1,1
HS3ST2,9956,1,1
HS3ST3B1,9953,1,1
HS3ST5,222537,1,1
HS6ST3,266722,1,1
HSC70,393586,1,1
HSD11B1,3290,1,1
HSD11B2,3291,1,1
HSD17B10,3028,1,1
HSD17B14,51171,1,1
HSD17B6,8630,1,1
HSD17B7,51478,1,1
HSD3B2,3284,1,1
HSDL2,84263,1,1
HSF-1,173078,1,1
HSF2,3298,1,1
HSF2BP,11077,1,1
HSFY2,159119,1,1
HSP-16.1,179286,1,1
HSP26,39075,1,1
HSP27,39078,1,1
HSP-3,180880,1,1
HSP-6,178873,1,1
HSP-70,172757,1,1
HSP70.3,30671,1,1
HSPBAP1,79663,1,1
HSPE1,3336,1,1
HTR1B,3351,1,1
HTR1E,3354,1,1
HTR2AB,559806,1,1
HTR2B,3357,1,1
HTR4,3360,1,1
HTR5B,15564,1,1
HTR7,3363,1,1
HTRA1,5654,1,1
HUS1,3364,1,1
HYAL1,3373,1,1
HYCC1,84668,1,1
HYLS1,219844,1,1
HYOU1,10525,1,1
IAH1,285148,1,1
ICMT,23463,1,1
ID1,3397,1,1
ID4,3400,1,1
IDH2,3418,1,1
IDH3B,3420,1,1
IDH3G,3421,1,1
IDS,3423,1,1
IDUA,3425,1,1
IFFO1,25900,1,1
IFI204,15951,1,1
IFI27,3429,1,1
IFI27L1,122509,1,1
IFI27L2B,217845,1,1
IFI30,10437,1,1
IFI44,10561,1,1
IFI44F5,571364,1,1
IFI44L,10964,1,1
IFIT2,3433,1,1
IFITM1,8519,1,1
IFITM10,402778,1,1
IFITM2,10581,1,1
IFNAR1,3454,1,1
IFNAR2,3455,1,1
IFNGR1,3459,1,1
IFNGR2,3460,1,1
IFT57,55081,1,1
IFT81,28981,1,1
IGF2,3481,1,1
IGF2-AS,51214,1,1
IGF2BP2,10644,1,1
IGFALS,3483,1,1
IGFL2-AS1,645553,1,1
IGHA1,3493,1,1
IGHG1,3500,1,1
IGHG4,3503,1,1
IGHM,3507,1,1
IGHMBP2,3508,1,1
IGKV3-20,28912,1,1
IGL,3535,1,1
IGLON5,402665,1,1
IGLV3-21,28796,1,1
IGSF1,3547,1,1
IGSF21B,567714,1,1
IGSF22,283284,1,1
IGSF7L1,498022,1,1
IHH,3549,1,1
IKZF1,10320,1,1
IKZF2,22807,1,1
IL11,3589,1,1
IL11RA1,16157,1,1
IL12A,3592,1,1
IL12RB2,3595,1,1
IL13,3596,1,1
IL15,3600,1,1
IL1R2,7850,1,1
IL1RAP,3556,1,1
IL20RA,53832,1,1
IL21R,50615,1,1
IL22,50616,1,1
IL22RA1,58985,1,1
IL24,11009,1,1
IL27RA,9466,1,1
IL32,9235,1,1
IL3RA,3563,1,1
IL4R,3566,1,1
IL5,3567,1,1
IL6R,3570,1,1
IL6ST,3572,1,1
IL7,3574,1,1
IL8,100195681,1,1
ILF3,3609,1,1
ILK,3611,1,1
IMMT,10989,1,1
IMPACT,55364,1,1
IMPDH1A,431724,1,1
INA,9118,1,1
INAVA,55765,1,1
ING3,54556,1,1
INHBA,3624,1,1
INKA2,55924,1,1
INMT,11185,1,1
INPP4B,8821,1,1
INPP5D,3635,1,1
INSC,387755,1,1
INSIG2,51141,1,1
INTU,27152,1,1
IP6K3,117283,1,1
IPO9,55705,1,1
IPP,3652,1,1
IQCA1,74918,1,1
IQGAP1,8826,1,1
IRAG1,10335,1,1
IRAK1BP1,134728,1,1
IRAK2,3656,1,1
IREB2,3658,1,1
IRF2BP1,26145,1,1
IRF3,3661,1,1
IRF6,3664,1,1
IRF7,3665,1,1
IRF8,3394,1,1
IRX3,79191,1,1
IRX4,50805,1,1
ISG15,9636,1,1
ISG20,3669,1,1
ISL1A,30147,1,1
ISL2A,30157,1,1
ISL2B,30151,1,1
ISM1,140862,1,1
ISOC2,79763,1,1
ISYNA1,51477,1,1
ITGA1,3672,1,1
ITGA2B,3674,1,1
ITGA4,3676,1,1
ITGA6,3655,1,1
ITGA7,3679,1,1
ITGAM,3684,1,1
ITGB1BP2,26548,1,1
ITGBL1,9358,1,1
ITIH1,3697,1,1
ITIH2,3698,1,1
ITLN3,555334,1,1
ITM2CB,335863,1,1
ITP,37921,1,1
ITPK1,3705,1,1
ITPKB,3707,1,1
ITPR1,3708,1,1
ITPR2,3709,1,1
ITPR3,3710,1,1
ITSN1,6453,1,1
IVD,3712,1,1
JADE2,23338,1,1
JAK2,3717,1,1
JAK3,3718,1,1
JAKMIP1,152789,1,1
JAKMIP3,282973,1,1
JCAD,57608,1,1
JHY,79864,1,1
JMJD4,65094,1,1
JMY,133746,1,1
JOSD2,126119,1,1
JPH1,56704,1,1
JPH2,57158,1,1
JPT1,51155,1,1
JPT2,90861,1,1
JSRP1,126306,1,1
JUND,3727,1,1
KANSL3,55683,1,1
KAP,16483,1,1
KAP-1,176041,1,1
KAT2A,2648,1,1
KATNAL2,83473,1,1
KAZALD1,81621,1,1
KBTBD11,9920,1,1
KBTBD2,25948,1,1
KBTBD4,55709,1,1
KCNA2,3737,1,1
KCNA6,3742,1,1
KCND3,3752,1,1
KCNE3,10008,1,1
KCNG3,170850,1,1
KCNH2,3757,1,1
KCNH2A,563802,1,1
KCNH3,23416,1,1
KCNH6,81033,1,1
KCNH6B,570070,1,1
KCNIP3,30818,1,1
KCNIP4,80333,1,1
KCNJ15,3772,1,1
KCNJ4,3761,1,1
KCNJ6,3763,1,1
KCNJ9,3765,1,1
KCNK16,83795,1,1
KCNK1B,561206,1,1
KCNMB3,27094,1,1
KCNMB4,27345,1,1
KCNN4,3783,1,1
KCNQ1,3784,1,1
KCNQ2,3785,1,1
KCNQ3,3786,1,1
KCNQ4,9132,1,1
KCNT2,343450,1,1
KCNV1,27012,1,1
KCTD12,115207,1,1
KCTD12.2,553403,1,1
KCTD14,65987,1,1
KCTD15,79047,1,1
KCTD5,54442,1,1
KDM1A,23028,1,1
KDM2A,22992,1,1
KDM2B,84678,1,1
KDM4A,9682,1,1
KDM5BB,415256,1,1
KDM5C,8242,1,1
KDM6B,23135,1,1
KDM7A,80853,1,1
KHDC1L,100129128,1,1
KHDRBS1,10657,1,1
KHDRBS3,10656,1,1
KHK,3795,1,1
KIAA0825,285600,1,1
KIAA1549,57670,1,1
KIAA1586,57691,1,1
KICS2,144577,1,1
KIF18A,81930,1,1
KIF1B,23095,1,1
KIF1C,10749,1,1
KIF20B,9585,1,1
KIF21A,55605,1,1
KIF22,3835,1,1
KIF2C,11004,1,1
KIF3A,11127,1,1
KIF4A,24137,1,1
KIF5C,3800,1,1
KIF9,64147,1,1
KIRREL3,84623,1,1
KISS1,3814,1,1
KISS1RA,561898,1,1
KITLG,4254,1,1
KLC2,64837,1,1
KLF10,7071,1,1
KLF12,11278,1,1
KLF14,136259,1,1
KLF16,83855,1,1
KLF5,688,1,1
KLF9,687,1,1
KLHDC7B,113730,1,1
KLHDC8B,200942,1,1
KLHL13,90293,1,1
KLHL15,80311,1,1
KLHL18,23276,1,1
KLHL20,27252,1,1
KLHL21,9903,1,1
KLHL22,84861,1,1
KLHL23,151230,1,1
KLHL28,54813,1,1
KLHL30,377007,1,1
KLHL4,56062,1,1
KLHL42,57542,1,1
KLHL5,51088,1,1
KLHL9,55958,1,1
KLK1,3816,1,1
KLK11,11012,1,1
KLK13,26085,1,1
KLRB1,3820,1,1
KMO,8564,1,1
KMT2E,55904,1,1
KMT5B,51111,1,1
KMT5C,84787,1,1
KNG2,385643,1,1
KNSTRN,90417,1,1
KPNA4,3840,1,1
KPNB1,3837,1,1
KRT1,3848,1,1
KRT10,3858,1,1
KRT1-19E,553371,1,1
KRT12,3859,1,1
KRT13,3860,1,1
KRT16,3868,1,1
KRT17,3872,1,1
KRT2,3849,1,1
KRT28,162605,1,1
KRT34,3885,1,1
KRT4,3851,1,1
KRT6B,3854,1,1
KRT72,140807,1,1
KRT76,51350,1,1
KRT77,374454,1,1
KRT78,196374,1,1
KRT79,338785,1,1
KRT80,144501,1,1
KRT81,3887,1,1
KRT84,3890,1,1
KRT85,3891,1,1
KRT98,100124615,1,1
KRTAP31-1,70831,1,1
KYAT1,883,1,1
LACC1,144811,1,1
LAD1,3898,1,1
LAMB1A,286830,1,1
LAMB2,3913,1,1
LAMC3,10319,1,1
LAMP3,27074,1,1
LANCL3,347404,1,1
LARGE1,9215,1,1
LARP4,113251,1,1
LARP4B,23185,1,1
LARP6,55323,1,1
LARS1,51520,1,1
LARS2,23395,1,1
LAT,27040,1,1
LATS1,9113,1,1
LBH,81606,1,1
LBX2,85474,1,1
LCA5L,150082,1,1
LCE3D,84648,1,1
LCK,3932,1,1
LCN6,158062,1,1
LCN8,138307,1,1
LDAH,60526,1,1
LDC1,332942,1,1
LEFTY2,7044,1,1
LEMD2,221496,1,1
LENG8,114823,1,1
LETMD1,25875,1,1
LGALS3BP,3959,1,1
LGALS8,3964,1,1
LGALS9,3965,1,1
LGALS9L1,337597,1,1
LGALSL,29094,1,1
LGI3,203190,1,1
LHB,3972,1,1
LHFPL2,10184,1,1
LHFPL4,375323,1,1
LHFPL5,222662,1,1
LHFPL6,10186,1,1
LIG4,3981,1,1
LIME1,54923,1,1
LIMK1,3984,1,1
LIMK2,3985,1,1
LIN28AB,394066,1,1
LIN9,286826,1,1
LINC00261,140828,1,1
LINC00304,283860,1,1
LINC00520,645687,1,1
LINC00707,100507127,1,1
LINC01503,100506119,1,1
LINC01554,202299,1,1
LINC01940,401039,1,1
LINC02015,102724550,1,1
LINC02742,105376603,1,1
LINGO3,645191,1,1
LIPCA,393997,1,1
LIPE,3991,1,1
LIPN,643418,1,1
LIPT1,51601,1,1
LLGL1,3996,1,1
LLGL2,3993,1,1
LMBR1,64327,1,1
LMCD1,29995,1,1
LMOD3,56203,1,1
LMTK2,22853,1,1
LOAG_01258,9938630,1,1
LORICRIN,4014,1,1
LOXL1,4016,1,1
LOXL2B,791144,1,1
LPAR2,9170,1,1
LPAR5,57121,1,1
LPIN3,64900,1,1
LPO,4025,1,1
LPXN,9404,1,1
LRATA,553239,1,1
LRATB.2,556575,1,1
LRFN4,78999,1,1
LRG1,116844,1,1
LRIG3,121227,1,1
LRIT1,26103,1,1
LRP10,26020,1,1
LRP11,84918,1,1
LRP4,4038,1,1
LRP5,4041,1,1
LRP6,4040,1,1
LRRC17,10234,1,1
LRRC20,55222,1,1
LRRC23,10233,1,1
LRRC32,2615,1,1
LRRC34,151827,1,1
LRRC45,201255,1,1
LRRC49,54839,1,1
LRRC58,116064,1,1
LRRC73,221424,1,1
LRRK2,120892,1,1
LRRN1,57633,1,1
LRRTM4,80059,1,1
LRWD1,222229,1,1
LSM2,57819,1,1
LSMEM1,286006,1,1
LST1,7940,1,1
LTB4R,1241,1,1
LTB4R2,56413,1,1
LTBP4,8425,1,1
LTBR,4055,1,1
LUC7L,55692,1,1
LUC7L3,51747,1,1
LUCAT1,100505994,1,1
LXN,56925,1,1
LY49S6,494196,1,1
LY6A,110454,1,1
LY6C2,100041546,1,1
LY6G6C,80740,1,1
LY6G6E,79136,1,1
LY6K,54742,1,1
LY86,9450,1,1
LY9,4063,1,1
LY96,23643,1,1
LYN,4067,1,1
LYPD1,116372,1,1
LYPD3,27076,1,1
LYPD5,284348,1,1
LYPD6B,130576,1,1
LYSMD2,256586,1,1
LYSMD3,116068,1,1
LYVE1,10894,1,1
LYVE1A,560618,1,1
LYZ2,17105,1,1
LZTS3,9762,1,1
MAB21L1,4081,1,1
MACIR,90355,1,1
MACROH2A2,55506,1,1
MAD2L1,4085,1,1
MAFA,389692,1,1
MAFGA,415134,1,1
MAFK,7975,1,1
MAGEA2,4101,1,1
MAGEA4,4103,1,1
MAGEE1,57692,1,1
MAGOHB,55110,1,1
MAL,4118,1,1
MAL2,114569,1,1
MALL,7851,1,1
MALT1,10892,1,1
MAML2,84441,1,1
MAN1B1,11253,1,1
MAN2A1,4124,1,1
MAN2B1,4125,1,1
MAO,404730,1,1
MAOB,4129,1,1
MAP2K5,5607,1,1
MAP3K12,7786,1,1
MAP3K13,9175,1,1
