Gene Symbol,Gene ID,Interaction Count,Organism Count
TM9SF3,56889,1,1
TMBIM6,7009,1,1
TMC7,79905,1,1
TMED3,23423,1,1
TMED6,146456,1,1
TMEFF2,23671,1,1
TMEM106A,113277,1,1
TMEM106C,79022,1,1
TMEM121,80757,1,1
TMEM130,222865,1,1
TMEM131L,23240,1,1
TMEM134,80194,1,1
TMEM14A,28978,1,1
TMEM151A,256472,1,1
TMEM151B,441151,1,1
TMEM184C,55751,1,1
TMEM196,256130,1,1
TMEM229B,161145,1,1
TMEM230,29058,1,1
TMEM237,65062,1,1
TMEM263,90488,1,1
TMEM266,123591,1,1
TMEM30A,55754,1,1
TMEM35,791920,1,1
TMEM38A,79041,1,1
TMEM42,131616,1,1
TMEM50A,23585,1,1
TMEM59L,25789,1,1
TMEM69,51249,1,1
TMEM70,54968,1,1
TMEM9,252839,1,1
TMEM97,27346,1,1
TMF1,7110,1,1
TMOD1,7111,1,1
TMPO,7112,1,1
TMT1A,25840,1,1
TMTC2,160335,1,1
TMTC4,84899,1,1
TNC,3371,1,1
TNFRSF21,27242,1,1
TNFSF13,8741,1,1
TNFSF9,8744,1,1
TNNI3,7137,1,1
TNP1,7141,1,1
TNPO2,30000,1,1
TNPO3,23534,1,1
TNR,7143,1,1
TOMM20L,387990,1,1
TOMM40L,84134,1,1
TOMM7,54543,1,1
TOP1,7150,1,1
TOP2B,7155,1,1
TOR4A,54863,1,1
TOX3,27324,1,1
TP53BP2,7159,1,1
TP53I11,9537,1,1
TP53I3,9540,1,1
TPD52L1,7164,1,1
TPD52L2,7165,1,1
TPM3,7170,1,1
TPP2,7174,1,1
TPPP,11076,1,1
TPPP2,122664,1,1
TPRG1L,127262,1,1
TPT1,7178,1,1
TRAF3IP2,10758,1,1
TRAF4,9618,1,1
TRAK2,66008,1,1
TRAPPC13,80006,1,1
TRAPPC9,83696,1,1
TRIB3,57761,1,1
TRIM11,81559,1,1
TRIM23,373,1,1
TRIM24,8805,1,1
TRIM26,7726,1,1
TRIM28,10155,1,1
TRIM47,91107,1,1
TRIM58,25893,1,1
TRIO,7204,1,1
TRPM2,7226,1,1
TSC2,7249,1,1
TSC22D1,8848,1,1
TSHR,7253,1,1
TSHZ2,128553,1,1
TSPAN18,90139,1,1
TSPAN5,10098,1,1
TSPO,706,1,1
TSR2,90121,1,1
TSSK2,23617,1,1
TSSK3,81629,1,1
TST,7263,1,1
TTC28,23331,1,1
TTC28-AS1,284900,1,1
TTC7A,57217,1,1
TTC7B,145567,1,1
TTC9,23508,1,1
TTC9B,148014,1,1
TTL,150465,1,1
TTLL12,23170,1,1
TUB,7275,1,1
TUBA8,51807,1,1
TUBB,203068,1,1
TUBB2A,7280,1,1
TUBB4B,10383,1,1
TUBG2,27175,1,1
TUBGCP3,10426,1,1
TUSC3,7991,1,1
TXLNA,200081,1,1
TXNL4A,10907,1,1
TXNRD1,7296,1,1
TYMS,7298,1,1
UBASH3B,84959,1,1
UBE2B,7320,1,1
UBE2E3,10477,1,1
UBE2H,7328,1,1
UBE2J2,118424,1,1
UBE2K,3093,1,1
UBE2L3,7332,1,1
UBE2Q2,92912,1,1
UBE2R2,54926,1,1
UBE2V1,7335,1,1
UBFD1,56061,1,1
UBIAD1,29914,1,1
UBL3,5412,1,1
UBL7,84993,1,1
UBR4,23352,1,1
UBTD2,92181,1,1
UGDH,7358,1,1
UHRF1,29128,1,1
ULK4,54986,1,1
UMOD,7369,1,1
UNC13B,10497,1,1
UNC5A,90249,1,1
UNC80,285175,1,1
UNKL,64718,1,1
UPF3A,65110,1,1
UQCRB,7381,1,1
UQCRC1,7384,1,1
UQCRFS1,7386,1,1
URB1-AS1,84996,1,1
URGCP,55665,1,1
USP10,9100,1,1
USP16,10600,1,1
USP2,9099,1,1
USP29,57663,1,1
USP31,57478,1,1
USP39,10713,1,1
USP40,55230,1,1
UTP25,27042,1,1
VANGL2,57216,1,1
VAPB,9217,1,1
VASN,114990,1,1
VAT1L,57687,1,1
VATPC,778463,1,1
VAV2,7410,1,1
VCAM1,7412,1,1
VCAN,1462,1,1
VCP,7415,1,1
VGF,7425,1,1
VGLL3,389136,1,1
VIM,7431,1,1
VOPP1,81552,1,1
VPS11,55823,1,1
VPS33A,65082,1,1
VPS35,55737,1,1
VPS45,11311,1,1
VSNL1,7447,1,1
VSTM2L,128434,1,1
VTG2,559931,1,1
VXN,254778,1,1
WAPL,23063,1,1
WASF3,10810,1,1
WASHC5,9897,1,1
WBP1L,54838,1,1
WDHD1,11169,1,1
WDR11,55717,1,1
WDR27,253769,1,1
WDR37,22884,1,1
WDR38,401551,1,1
WDR4,10785,1,1
WDR45B,56270,1,1
WDR54,84058,1,1
WDR62,284403,1,1
WDR89,112840,1,1
WFDC1,58189,1,1
WFDC2,10406,1,1
WFS1,7466,1,1
WHAMM,123720,1,1
WHRN,25861,1,1
WIPI2,26100,1,1
WNK1,65125,1,1
WNK2,65268,1,1
WNT1,7471,1,1
WNT10B,7480,1,1
WNT8A,7478,1,1
WRAP73,49856,1,1
WSB2,55884,1,1
WT1,7490,1,1
XDH,7498,1,1
XPNPEP3,63929,1,1
XRCC5,7520,1,1
XRCC6,2547,1,1
XYLT2,64132,1,1
YAE1,57002,1,1
YBX1,4904,1,1
YIPF6,286451,1,1
YOD1,55432,1,1
YPEL3,83719,1,1
YRDC,79693,1,1
YTHDF2,51441,1,1
YWHAB,7529,1,1
YWHAG,7532,1,1
YY1,7528,1,1
ZBED4,9889,1,1
ZBTB39,9880,1,1
ZBTB4,57659,1,1
ZBTB40,9923,1,1
ZBTB46,140685,1,1
ZBTB7C,201501,1,1
ZBTB8OS,339487,1,1
ZC3H4,23211,1,1
ZC3H6,376940,1,1
ZCCHC12,170261,1,1
ZCCHC17,51538,1,1
ZCCHC24,219654,1,1
ZCCHC3,85364,1,1
ZDHHC2,51201,1,1
ZEB1,6935,1,1
ZFAND1,79752,1,1
ZFAND3,60685,1,1
ZFAND5,7763,1,1
ZFAND6,54469,1,1
ZGRF1,55345,1,1
ZIC2,7546,1,1
ZIK1,284307,1,1
ZIM2,23619,1,1
ZMIZ1,57178,1,1
ZMPSTE24,10269,1,1
ZNF100,163227,1,1
ZNF106,64397,1,1
ZNF107,51427,1,1
ZNF117,51351,1,1
ZNF175,7728,1,1
ZNF177,7730,1,1
ZNF182,7569,1,1
ZNF184,7738,1,1
ZNF189,7743,1,1
ZNF214,7761,1,1
ZNF219,51222,1,1
ZNF22-AS1,220979,1,1
ZNF233,353355,1,1
ZNF254,9534,1,1
ZNF263,10127,1,1
ZNF264,9422,1,1
ZNF268,10795,1,1
ZNF275,10838,1,1
ZNF276,92822,1,1
ZNF280B,140883,1,1
ZNF280D,54816,1,1
ZNF331,55422,1,1
ZNF335,63925,1,1
ZNF350,59348,1,1
ZNF365,22891,1,1
ZNF385C,201181,1,1
ZNF398,57541,1,1
ZNF423,23090,1,1
ZNF44,51710,1,1
ZNF440,126070,1,1
ZNF48,197407,1,1
ZNF506,440515,1,1
ZNF542P,147947,1,1
ZNF576,79177,1,1
ZNF579,163033,1,1
ZNF609,23060,1,1
ZNF618,114991,1,1
ZNF621,285268,1,1
ZNF629,23361,1,1
ZNF638,27332,1,1
ZNF660,285349,1,1
ZNF687,57592,1,1
ZNF704,619279,1,1
ZNF710,374655,1,1
ZNF76,7629,1,1
ZNF763,284390,1,1
ZNF777,27153,1,1
ZNF786,136051,1,1
ZNF793,390927,1,1
ZNF843,283933,1,1
ZNF85,7639,1,1
ZNF853,54753,1,1
ZNRF4,148066,1,1
ZORMIN,2769001,1,1
ZRSR2-PS1,22183,1,1
ZSCAN16,80345,1,1
ZSCAN30,100101467,1,1
ZSWIM2,151112,1,1
